name,latitude,longitude,city,iata
Söderhamn Airport,61.261501,17.0991,Söderhamn,SOO
Åre Östersund Airport,63.194135,14.500322,Östersund,OSD
Örebro Airport,59.22370148,15.03800011,Örebro,ORB
Hagfors Airport,60.0201,13.5789,Råda,HFS
Karlstad Airport,59.444698,13.3374,Karlstad,KSD
Stockholm Västerås Airport,59.58940125,16.63360023,Stockholm / Västerås,VST
Luleå Airport,65.5438,22.122,Luleå,LLA
Stockholm-Arlanda Airport,59.64849,17.928829,Stockholm,ARN
Stockholm-Bromma Airport,59.35440063,17.94169998,Stockholm,BMA
Dala Airport,60.422001,15.5152,Borlange,BLE
Gävle Sandviken Airport,60.5933,16.951401,Gävle / Sandviken,GVX
Linköping City Airport,58.40620041,15.68050003,Linköping,LPI
Norrköping Airport,58.5862999,16.25060081,Norrköping,NRK
Torsby Airport,60.1576,12.9913,Torsby,TYF
Eskilstuna Airport,59.351101,16.708401,Eskilstuna,EKT
Visby Airport,57.66279984,18.34620094,Visby,VBY
Västervik Airport,57.779999,16.5236,Västervik,VVK
Ängelholm-Helsingborg Airport,56.29610062,12.84710026,Ängelholm,AGH
Storuman Airport,64.960899,17.6966,Storuman,SQO
Idre Airport,61.869701,12.6894,Idre,IDB
Hemavan Airport,65.806099,15.0828,Hemavan,HMV
Kombolcha Airport,11.10992,39.72353,Dessie,DSE
Geladi Airport,6.98443985,46.42139816,Geladi,GLC
Shire Inda Selassie Airport,14.075699,38.273592,Shire Inda Selassie,SHC
Spangdahlem Air Base,49.976507,6.698413,Trier,SPM
Ramstein Air Base,49.436901,7.60028,Ramstein-Miesenbach,RMS
Fritzlar Army Airfield,51.1146,9.286,Fritzlar,FRZ
Illesheim Army Heliport,49.4739,10.3881,Illesheim,ILH
Kitzingen Airfield,49.744293,10.207313,Kitzingen,KZG
Nordholz Naval Airbase,53.767689,8.659201,Cuxhaven,FCN
Geilenkirchen Air Base,50.9608,6.04242,Geilenkirchen,GKE
Rostock-Laage Airport,53.91820145,12.27830029,Rostock,RLG
Schleswig Air Base,54.459301,9.51633,Jagel,WBG
Wiesbaden Army Airfield,50.04980087,8.325400352,Wiesbaden,WIE
Ingolstadt Manching Airport,48.71569824,11.5340004,Manching,IGS
Daugavpils International Airport,55.944721,26.665001,Daugavpils,DGP
Liepāja International Airport,56.517502,21.096901,Liepāja,LPX
Riga International Airport,56.923599,23.9711,Riga,RIX
Ventspils International Airport,57.3578,21.544201,Ventspils,VNT
Excursion Inlet Seaplane Base,58.420502,-135.449005,Excursion Inlet,EXI
Kaunas International Airport,54.96390152,24.08480072,Kaunas,KUN
Palanga International Airport,55.97320175,21.09390068,Palanga,PLQ
Panevėžys Air Base,55.72940063,24.46080017,Panevėžys,PNV
Šiauliai International Airport,55.89390182,23.39500046,Šiauliai,SQQ
Vilnius International Airport,54.634102,25.285801,Vilnius,VNO
Ranger Municipal Airport,32.45259857,-98.68280029,Ranger,RGR
Alexander Bay Airport,-28.575001,16.5333,Alexander Bay,ALJ
Aggeneys Airport,-29.281799,18.8139,Aggeneys,AGZ
Alldays Airport,-22.679001,29.0555,Alldays,ADY
Bisho Airport,-32.897099,27.2791,Bisho,BIY
Bram Fischer International Airport,-29.092699,26.302401,Bloemfontain,BFN
Bultfontein Airport,-28.273369,26.135835,Bultfontein,UTE
Arathusa Safari Lodge Airport,-24.744165,31.522499,Arathusa,ASS
Cradock Airport,-32.15670013,25.64559937,Cradock,CDO
Cape Town International Airport,-33.96480179,18.60169983,Cape Town,CPT
Mubatuba Airport,-28.36840057,32.24810028,Mubatuba,DUK
Zulu Inyala Airport,-27.84939957,32.30970001,Phinda,PZL
Ben Schoeman Airport,-33.035599,27.825899,East London,ELS
Empangeni Airport,-28.71999931,31.88999939,Empangeni,EMG
Ellisras Matimba Airport,-23.72669983,27.68829918,Ellisras,ELL
Ficksburg Sentraoes Airport,-28.82309914,27.90889931,Ficksburg,FCB
Grand Central Airport,-25.98629951,28.14010048,Midrand,GCJ
George Airport,-34.0056,22.378902,George,GRJ
Giyani Airport,-23.2833,30.65,Giyani,GIY
Rand Airport,-26.2425,28.151199,Johannesburg,QRA
Hluhluwe Airport,-28.01660499,32.27517128,Hluhluwe,HLW
Harrismith Airport,-28.2351,29.106199,Harrismith,HRS
Hoedspruit Air Force Base Airport,-24.36860085,31.04870033,Hoedspruit,HDS
P C Pelser Airport,-26.871099,26.718,Klerksdorp,KXE
Kimberley Airport,-28.80279922,24.76519966,Kimberley,KIM
Kruger Mpumalanga International Airport,-25.38319969,31.10560036,Mpumalanga,MQP
Komatipoort Airport,-25.44029999,31.93000031,Komatipoort,KOF
Johan Pienaar Airport,-27.45669937,23.41139984,Kuruman,KMH
Kleinsee Airport,-29.68840027,17.09399986,Kleinsee,KLZ
Lanseria International Airport,-25.938499,27.9261,Johannesburg,HLA
Lime Acres Finsch Mine Airport,-28.36009979,23.43910027,Lime Acres,LMR
Londolozi Airport,-24.7478,31.4743,Londolozi,LDZ
King Shaka International Airport,-29.61444444,31.11972222,Durban,DUR
Lusikisiki Airport,-31.36669922,29.58329964,Lusikisiki,LUJ
Louis Trichardt Airport,-23.06189919,29.86470032,Louis Trichardt,LCD
Langebaanweg Airport,-32.96889877,18.1602993,Langebaanweg,SDB
Ladysmith Airport,-28.58169937,29.74970055,Ladysmith,LAY
Malamala Airport,-24.816866,31.544085,Malamala,AAM
Margate Airport,-30.85740089,30.34300041,Margate,MGH
Musina(Messina) Airport,-22.355672,29.9862,Musina,MEZ
Mmabatho International Airport,-25.79840088,25.54800034,Mafeking,MBD
Mossel Bay Airport,-34.158746,22.055676,Mossel Bay,MZY
Mkuze Airport,-27.62610054,32.04430008,Mkuze,MZQ
Newcastle Airport,-27.77059937,29.9769001,Newcastle,NCS
Ngala Airport,-24.389,31.326,Ngala,NGL
Nelspruit Airport,-25.5,30.91379929,Nelspruit,NLP
Overberg Airport,-34.563474,20.252438,Overberg,OVG
Oudtshoorn Airport,-33.60699844,22.18899918,Oudtshoorn,OUH
O.R. Tambo International Airport,-26.1392,28.246,Johannesburg,JNB
Port Alfred Airport,-33.555057,26.881656,Port Alfred,AFD
Chief Dawid Stuurman International Airport,-33.984901,25.6173,Gqeberha (Port Elizabeth),PLZ
Plettenberg Bay Airport,-34.08816,23.328723,Plettenberg Bay,PBZ
Hendrik Van Eck Airport,-23.93720055,31.15539932,Phalaborwa,PHW
Port St Johns Airport,-31.60612,29.52175,Port St Johns,JOH
Prieska Airport,-29.68359947,22.77059937,Prieska,PRK
Pietermaritzburg Airport,-29.64900017,30.39870071,Pietermaritzburg,PZB
Pilanesberg International Airport,-25.333799,27.173401,Pilanesberg,NTY
Polokwane International Airport,-23.845269,29.458615,Polokwane,PTG
Potchefstroom Airport,-26.67099953,27.08189964,Potchefstroom,PCF
Queenstown Airport,-31.92020035,26.88220024,Queenstown,UTW
Richards Bay Airport,-28.74099922,32.09209824,Richards Bay,RCB
Reivilo Airport,-27.54719925,24.17250061,Reivilo,RVO
Robertson Airport,-33.812199,19.9028,Robertson,ROD
Springbok Airport,-29.68930054,17.93959999,Springbok,SBU
Secunda Airport,-26.52409935,29.17009926,Secunda,ZEC
Sabi Sabi Airport,-24.94737543,31.44884777,Belfast,GSS
Sishen Airport,-27.6486,22.9993,Sishen,SIS
Skukuza Airport,-24.96089935,31.58869934,Skukuza,SZK
Thohoyandou Airport,-23.0769,30.3836,Thohoyandou,THY
Thaba Nchu Tar Airport,-29.31780052,26.82279968,Homeward,TCU
Tzaneen Airport,-23.8244,30.3293,Tzaneen,LTA
Prince Mangosuthu Buthelezi Airport,-28.32060051,31.41650009,Ulundi,ULD
Pierre Van Ryneveld Airport,-28.39909935,21.2602005,Upington,UTN
K. D. Matanzima Airport,-31.54636318,28.6733551,Mthatha,UTT
Vryburg Airport,-26.98240089,24.72879982,Vyrburg,VRU
Virginia Airport,-29.770599,31.058399,Durban,VIR
Vredendal Airport,-31.64100075,18.5447998,Vredendal,VRE
Vryheid Airport,-27.78689957,30.79640007,Vryheid,VYD
Wonderboom Airport,-25.6539,28.224199,Pretoria,PRY
Waterkloof Air Force Base,-25.82999992,28.22249985,Pretoria,WKF
Welkom Airport,-27.996825,26.663334,Welkom,WEL
P G Matante Intl,-21.15914,27.468545,Francistown,FRW
Ghanzi Airport,-21.69249916,21.65810013,Ghanzi,GNZ
Jwaneng Airport,-24.602301,24.691,Jwaneng,JWA
Kasane Airport,-17.832899,25.162399,Kasane,BBK
Khwai River Lodge Airport,-19.149477,23.787937,Khwai River Lodge,KHW
Lobatse Airport,-25.1981,25.7139,Lobatse,LOQ
Maun Airport,-19.97260094,23.43110085,Maun,MUB
Orapa Airport,-21.265901,25.319667,Orapa,ORP
Palapye Airport,-22.564087,27.136745,Palapye,QPH
Sir Seretse Khama International Airport,-24.555201,25.9182,Gaborone,GBE
Sua Pan Airport,-20.5534,26.115801,Sowa,SXN
Selebi Phikwe Airport,-22.0583,27.8288,Selebi Phikwe,PKW
Savuti Airport,-18.518475,24.077687,Savuti,SVT
Shakawe Airport,-18.37389946,21.83259964,Shakawe,SWX
Tuli Lodge Airport,-22.191897,29.131229,Tuli Lodge,TLD
Tshabong Airport,-26.034524,22.401252,Tshabong,TBY
Maya-Maya Airport,-4.251699924,15.25300026,Brazzaville,BZV
Djambala Airport,-2.516883,14.754403,Djambala,DJM
Kindamba Airport,-3.749781,14.490264,Kindamba,KNJ
Lague Airport,-2.45,14.533,Lague,LCO
Mouyondzi Airport,-4.014874,13.966112,Mouyondzi,MUY
Sibiti Airport,-3.683,13.35,Sibiti,SIB
Yokangassi Airport,-4.223077,13.286347,Nkayi,NKY
Zanaga Airport,-2.85,13.817,Zanaga,ANJ
Mossendjo Airport,-2.95,12.7,Mossendjo,MSX
Boundji Airport,-1.03104,15.336009,Boundji,BOE
Oyo Ollombo Airport,-1.226666,15.91,Oyo,OLL
Ewo Airport,-0.883,14.8,Ewo,EWO
Gamboma Airport,-1.829403,15.885237,Gamboma,GMM
Impfondo Airport,1.589968,18.046624,Impfondo,ION
Kelle Airport,-0.083,14.533,Kelle,KEE
Makoua Airport,-0.017,15.583,Makoua,MKJ
Owando Airport,-0.53135,15.9501,Owando,FTX
Souanke Airport,1.998326,14.174217,Souanke,SOE
Betou Airport,3.057593,18.514433,Betou,BTB
Makabana Airport,-3.483,12.617,Makabana,KMK
Ngot Nzoungou Airport,-4.20635,12.6599,Dolisie,DIS
Antonio Agostinho-Neto International Airport,-4.81603,11.8866,Pointe Noire,PNR
Matsapha Airport,-26.528999,31.307501,Manzini,MTS
King Mswati III International Airport,-26.358611,31.716944,Mpaka,SHO
Fetlar Airstrip,60.603333,-0.872778,Fetlar Island,FEA
Carnot Airport,4.936999798,15.89400005,Carnot,CRF
Bangui M'Poko International Airport,4.398479939,18.51880074,Bangui,BGF
Bangassou Airport,4.784999847,22.78100014,Bangassou,BGU
Birao Airport,10.23639965,22.71689987,Birao,IRO
Bambari Airport,5.847012,20.64992,Bambari,BBY
N'Délé Airport,8.427206039,20.63515663,N'Délé,NDL
Bouar Airport,5.958000183,15.63700008,Bouar,BOP
Bria Airport,6.527780056,21.98940086,Bria,BIV
Bossangoa Airport,6.492000103,17.42900085,Bossangoa,BSN
Berbérati Airport,4.221580029,15.78639984,Berbérati,BBT
Ouadda Airport,8.010560036,22.39859962,Ouadda,ODA
Yalinga Airport,6.519999981,23.26000023,Yalinga,AIG
Zemio Airport,5.002226,25.101857,Zemio,IMO
M'Boki Airport,5.333010197,25.93190002,Mboki,MKI
Batangafo Airport,7.314109802,18.30879974,Batangafo,BTG
Gordil Airport,9.581117,21.728172,Melle,GDI
Bakouma Airport,5.693999767,22.8010006,Bakouma,BMF
Ouanda Djallé Airport,8.899999619,22.78300095,Ouanda Djallé,ODJ
Rafaï Airport,4.988609791,23.92779922,Rafaï,RFA
Bouca Airport,6.517000198,18.2670002,Bouca,BCF
Bozoum Airport,6.344170094,16.32189941,Bozoum,BOZ
Annobón Airport,-1.408615,5.624163,San Antonio de Palé,NBN
Bata Airport,1.90547,9.80568,Bata,BSG
President Obiang Nguema International Airport,1.685334,11.024394,Mengomeyén,GEM
Malabo Airport,3.755270004,8.708720207,Malabo,SSG
RAF Ascension Island,-7.9696,-14.3937,Cat Hill,ASI
Saint Helena Airport,-15.957725,-5.645943,Longwood,HLE
Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601,Plaine Magnien,MRU
Sir Charles Gaetan Duval Airport,-19.7577,63.361,Port Mathurin,RRG
Finschhafen Airport,-6.621750109,147.85405,Buki,FIN
Nanuku Airport,-18.2553,178.0492,Nanuku Auberge Resort,PHR
Korolevu Seaplane Base,-18.215569,177.729767,Korolevu,KVU
Diego Garcia Naval Support Facility,-7.31327,72.411102,Diego Garcia,NKW
Kribi Airport,2.873889923,9.977780342,Kribi,KBI
Tiko Airport,4.089190006,9.3605299,Tiko,TKC
Douala International Airport,4.006080151,9.719479561,Douala,DLA
Mamfe Airport,5.70417,9.30639,Mamfe,MMF
Bali Airport,5.895277778,10.03388889,Bali,BLC
Kaélé Airport,10.0925,14.4456,Kaélé,KLE
Batouri Airport,4.475,14.3625,Batouri,OUR
Yagoua Airport,10.3561,15.2372,Yagoua,GXX
Salak Airport,10.4513998,14.25739956,Maroua,MVR
Foumban Nkounja Airport,5.63692,10.7508,Foumban,FOM
N'Gaoundéré Airport,7.357009888,13.55920029,N'Gaoundéré,NGE
Bertoua Airport,4.54861,13.7261,Bertoua,BTA
Garoua International Airport,9.335889816,13.37010002,Garoua,GOU
Dschang Airport,5.45,10.067,Dschang,DSC
Bafoussam Airport,5.536920071,10.35459995,Bafoussam,BFX
Bamenda Airport,6.03924,10.1226,Bamenda,BPC
Ebolowa Airport,2.875999928,11.18500042,Ebolowa,EBW
Yaoundé Airport,3.83604,11.5235,Yaoundé,YAO
Yaoundé Nsimalen International Airport,3.722559929,11.5532999,Yaoundé,NSI
Mbala Airport,-8.85917,31.336399,Mbala,MMQ
Chipata Airport,-13.55830002,32.58720016,Chipata,CIP
Jeki Airport,-15.6334,29.6036,Jeki,JEK
Kasompe Airport,-12.57279968,27.89389992,Chingola,CGJ
Kalabo Airport,-14.998818,22.648372,Kalabo,KLB
Kaoma Airport,-14.8,24.783001,Kaoma,KMZ
Kasama Airport,-10.210169,31.123045,Kasama,KAA
Kasaba Bay Airport,-8.525,30.663,Kasaba Bay,ZKB
Harry Mwanga Nkumbula International Airport,-17.8218,25.822701,Livingstone,LVI
Lukulu Airport,-14.375891,23.248648,Lukulu,LXU
Kenneth Kaunda International Airport,-15.330833,28.452722,Lusaka,LUN
Mansa Airport,-11.137,28.872601,Mansa,MNS
Mfuwe Airport,-13.25889969,31.93659973,Mfuwe,MFU
Mongu Airport,-15.2545,23.1623,Mongu,MNR
Ngoma Airport,-15.9658,25.9333,Ngoma,ZGM
Royal Zambezi Lodge Airstrip,-15.724789,29.303541,Lower Zambezi River,RYL
Simon Mwansa Kapwepwe International Airport,-12.961667,28.516667,Ndola,NLA
Senanga Airport,-16.113,23.2982,Senanga,SXG
Southdowns Airport,-12.9005,28.1499,Kitwe,KIW
Sesheke Airport,-17.47632,24.306089,Sesheke,SJQ
Solwesi Airport,-12.17370033,26.36510086,Solwesi,SLI
Flat Airport,62.45259857,-157.9889984,Flat,FLT
Zambezi Airport,-13.535996,23.10559,Zambezi,BBZ
Ulithi Airport,10.0198,139.789993,Falalop Island,ULI
Prince Said Ibrahim International Airport,-11.5337,43.2719,Moroni,HAH
Mohéli Bandar Es Eslam Airport,-12.2981,43.766399,Fomboni,NWA
Ouani Airport,-12.131047,44.430044,Ouani,AJN
Dzaoudzi Pamandzi International Airport,-12.809319,45.281815,Dzaoudzi,DZA
Roland Garros Airport,-20.890087,55.518894,Sainte-Marie,RUN
Pierrefonds Airport,-21.319362,55.422506,Saint-Pierre,ZSE
Malaimbandy Airport,-20.35539029,45.54337263,Malaimbandy,WML
Antsirabe Airport,-19.839221,47.063713,Antsirabe,ATJ
Antsalova Airport,-18.701273,44.614921,Antsalova,WAQ
Mahanoro Airport,-19.83300018,48.79999924,Mahanoro,VVB
Ivato Airport,-18.7969,47.478802,Antananarivo,TNR
Ankavandra Airport,-18.80501,45.273467,Ankavandra,JVA
Belo sur Tsiribihina Airport,-19.68670082,44.54190063,Belo sur Tsiribihina,BMD
Miandrivazo Airport,-19.562799,45.450802,Miandrivazo,ZVA
Maintirano Airport,-18.049999,44.033001,Maintirano,MXT
Atsinanana Airport,-19.58300018,48.8030014,Ilaka,ILK
Morafenobe Airport,-17.850083,44.920467,Morafenobe,TVA
Sainte Marie Airport,-17.093901,49.8158,Vohilava,SMS
Toamasina Ambalamanasy Airport,-18.109501,49.392502,Toamasina,TMM
Tambohorano Airport,-17.476101,43.972801,Tambohorano,WTA
Morondava Airport,-20.2847,44.3176,Morondava,MOQ
Tsiroanomandidy Airport,-18.759677,46.054065,Tsiroanomandidy,WTS
Vatomandry Airport,-19.383333,48.95,Vatomandry,VAT
Ambatondrazaka Airport,-17.795378,48.442583,Ambatondrazaka,WAM
Arrachart Airport,-12.3494,49.291698,Antisiranana,DIE
Ankaizina Airport,-14.544277,48.691413,Bealanana,WBE
Mananara Nord Airport,-16.16390038,49.7737999,Mananara Nord,WMR
Avaratra Airport,-15.19999981,48.48300171,Befandriana,WBD
Port Bergé Airport,-15.584286,47.623587,Port Bergé,WPB
Antsirabe Airport,-14.9994,50.320202,Antsirabe,ANM
Analalava Airport,-14.629514,47.763555,Analalava,HVA
Amborovy Airport,-15.666842,46.351233,Mahajanga,MJN
Fascene Airport,-13.3121,48.3148,Nosy Be,NOS
Soalala Airport,-16.10169,45.358837,Soalala,DWB
Mampikony Airport,-16.07226934,47.64416456,Mampikony,WMP
Besalampy Airport,-16.74453,44.482484,Besalampy,BPY
Maroantsetra Airport,-15.437742,49.689081,Maroantsetra,WMN
Sambava Airport,-14.2786,50.174702,Sambava,SVB
Tsaratanana Airport,-16.751064,47.619016,Tsaratanana,TTS
Vohemar Airport,-13.3758,50.0028,Vohemar,VOH
Ambalabe Airport,-14.8987999,47.9939003,Antsohihy,WAI
Mandritsara Airport,-15.845992,48.834718,Mandritsara,WMA
Antsoa Airport,-21.60698376,45.13602018,Beroroha,WBO
Mandabe Airport,-21.04630493,44.94041204,Mandabe,WMD
Tôlanaro Airport,-25.038099,46.9561,Tôlanaro,FTU
Fianarantsoa Airport,-21.441601,47.111698,Fianarantsoa,WFI
Farafangana Airport,-22.8053,47.820599,Farafangana,RVA
Ihosy Airport,-22.4047202,46.16493702,Ihosy,IHO
Manja Airport,-21.426105,44.316509,Manja,MJA
Manakara Airport,-22.119699,48.021702,Manakara,WVK
Bekily Airport,-24.23569475,45.30452728,Bekily,OVA
Mananjary Airport,-21.201799,48.358299,Mananjary,MNJ
Samangoky Airport,-21.70000076,43.73300171,Tanandava,TDV
Morombe Airport,-21.753837,43.374753,Morombe,MXM
Toliara Airport,-23.3834,43.7285,Toliara,TLE
Vangaindrano Airport,-23.35076659,47.58170128,Vangaindrano,VND
Betioky Airport,-23.7329998,44.38899994,Betioky,BKU
Ampanihy Airport,-24.699699,44.7342,Ampanihy,AMP
Ankazoabo Airport,-22.29644235,44.5315361,Ankazoabo,WAK
Ambriz Airport,-7.86222,13.1161,Ambriz,AZZ
Mbanza Congo Airport,-6.269899845,14.24699974,Mbanza Congo,SSY
Benguela 17th of September Airport,-12.609,13.4037,Benguela,BUG
Lumbala Airport,-14.105106,21.45083,Lumbala N'guimbo,GGC
Cabinda Airport,-5.596990108,12.18840027,Cabinda,CAB
Cafunfo Airport,-8.78361,17.9897,Cafunfo,CFF
Chitato Airport,-7.35889,20.804701,Chitato,PGI
Catumbela Airport,-12.4792,13.4869,Catumbela,CBT
Cuito Cuanavale Airport,-15.1603,19.156099,Cuito Cuanavale,CTI
Camaxilo Airport,-8.37361,18.923599,Camaxilo,CXM
Cazombo Airport,-11.8931,22.916239,Cazombo,CAV
Funadhoo Airport,6.162443,73.28752,Funadhoo,FND
Dundo Airport,-7.400889874,20.81850052,Chitato,DUE
Fane Airport,-8.549277778,147.0858333,Fane Mission,FNE
Ngjiva Pereira Airport,-17.0435009,15.68379974,Ngiva,VPE
Nova Lisboa Airport,-12.80889988,15.76049995,Huambo,NOV
Kuito Airport,-12.40460014,16.94739914,Kuito,SVP
Lobito Airport,-12.3712,13.5366,Lobito,LLT
Lucapa Airport,-8.445727348,20.73208618,Lucapa,LBZ
Quatro de Fevereiro International Airport,-8.85837,13.2312,Luanda,LAD
Luzamba Airport,-9.115960121,18.04929924,Luzamba,LZM
Malanje Airport,-9.525090218,16.31240082,Malanje,MEG
Menongue Airport,-14.6576004,17.71980095,Menongue,SPP
Welwitschia Mirabilis International Airport,-15.2612,12.1468,Moçâmedes,MSZ
Negage Airport,-7.754509926,15.2876997,Negage,GXG
Porto Amboim Airport,-10.722,13.7655,Port Amboim,PBN
Saurimo Airport,-9.68907,20.4319,Saurimo,VHC
Soyo Airport,-6.141089916,12.37180042,Soyo,SZA
Sumbe Airport,-11.1679,13.8475,Sumbe,NDD
Luau Airport,-10.7158,22.2311,Luau,UAL
Lubango Airport,-14.92469978,13.57499981,Lubango,SDD
Luena Airport,-11.7681,19.897699,Luena,LUO
Uige Airport,-7.60307,15.0278,Uige,UGO
Waco Kungo Airport,-11.4264,15.1014,Waco Kungo,CEO
Xangongo Airport,-16.7553997,14.96529961,Xangongo,XGN
N'zeto Airport,-7.25944,12.8631,N'zeto,ARZ
Nzagi Airport,-7.716939926,21.35820007,Nzagi,NZA
Booue Airport,-0.1075,11.9438,Booue,BGB
Ndende Airport,-2.4,11.367,Ndende,KDN
Fougamou Airport,-1.278325,10.612497,Fougamou,FOU
M'Bigou Airport,-1.893056,11.9125,M'Bigou,MBC
Moabi Airport,-2.455187,10.9358,Moabi,MGX
Ville Airport,-0.183,10.75,N'Djolé,KDJ
Koulamoutou Mabimbi Airport,-1.184610009,12.44130039,Koulamoutou,KOU
Mouilla Ville Airport,-1.84513998,11.05669975,Mouila,MJL
Oyem Airport,1.543110013,11.58139992,Oyem,OYE
Okondja Airport,-0.665214,13.6731,Okondja,OKN
Lambarene Airport,-0.704389,10.2457,Lambarene,LBQ
Minvoul Airport,2.152413,12.108044,Minvoul,MVX
Bitam Airport,2.07564,11.4932,Bitam,BMM
Moanda Airport,-1.526558,13.251332,Moanda,MFF
Mekambo Airport,0.976706,13.968462,Mekambo,MKB
Port Gentil Airport,-0.711739004,8.754380226,Port Gentil,POG
Omboue Hospital Airport,-1.57473,9.26269,Omboue,OMB
Tchongorove Airport,-1.930801,9.319577,Iguela,IGE
Makokou Airport,0.579210997,12.89089966,Makokou,MKU
Libreville Leon M'ba International Airport,0.458600014,9.412280083,Libreville,LBV
Mitzic Airport,0.783,11.55,Mitzic,MZC
M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.656159997,13.43799973,Franceville,MVB
Lastourville Airport,-0.826667,12.7486,Lastourville,LTL
Tchibanga Airport,-2.88848,10.955429,Tchibanga,TCH
Mayumba Airport,-3.458372,10.676539,Mayumba,MYB
Foya Airport,8.3513,-10.2269,Foya,FOY
Principe Airport,1.66294,7.41174,São Tomé & Príncipe,PCP
São Tomé International Airport,0.378175,6.71215,São Tomé,TMS
Angoche Airport,-16.18187,39.945217,Angoche,ANO
Beira Airport,-19.79640007,34.9076004,Beira,BEW
Cuamba Airport,-14.815,36.529999,Cuamba,FXO
Chimoio Airport,-19.15130043,33.42900085,Chimoio,VPY
Inhaca Airport,-25.9971447,32.92935181,Inhaca,IHC
Inhambane Airport,-23.8764,35.408501,Inhambane,INH
Lichinga Airport,-13.274,35.2663,Lichinga,VXC
Lumbo Airport,-15.0331,40.6717,Lumbo,LFB
Maputo Airport,-25.920799,32.572601,Maputo,MPM
Mueda Airport,-11.6729,39.563099,Mueda,MUD
Mocímboa da Praia Airport,-11.3618,40.3549,Mocímboa da Praia,MZB
Nacala Airport,-14.4882,40.7122,Nacala,MNC
Nampula Airport,-15.10560036,39.28179932,Nampula,APL
Pemba Airport,-12.99176216,40.52401352,Pemba / Porto Amelia,POL
Ponta do Ouro Airport,-26.826913,32.838444,Ponta do Ouro,PDD
Quelimane Airport,-17.85549927,36.86909866,Quelimane,UEL
Chingozi Airport,-16.10479927,33.64020157,Tete,TET
Vilankulo Airport,-22.01840019,35.31330109,Vilanculo,VNX
Xai-Xai Chongoene Airport,-24.895362,33.749896,Xai-Xai,VJB
Desroches Airport,-5.6967,53.6558,Desroches Island,DES
Seychelles International Airport,-4.67434,55.521801,Mahe Island,SEZ
